id,geometry_type,geometry_coordinates,from,to,startTime,endTime,category,roadNumbers,length,delay
b0f2f3f5a941eaef804fd9ec3c578d8c,LineString,"((-74.0950075384, 40.8310546397), (-74.0941854413, 40.832465486), (-74.0941706891, 40.8324976397), (-74.0941613014, 40.8325459653), (-74.0941639836, 40.8325741236))",Ann St,Paterson Ave,2024-03-17 10:57:30+00:00,2024-03-17 11:26:00+00:00,6,(),183.8046654309,150.0
0a049dad048bfa0332f36415127d58ba,LineString,"((-73.9855318363, 40.757964438), (-73.9857531185, 40.7576639991), (-73.9858537014, 40.7575379692), (-73.9859945173, 40.7573368289), (-73.9857960339, 40.7572576551))",W 57th St (Broadway),Times Sq/W 42nd St (Broadway),2024-03-17 10:57:30+00:00,2024-03-17 16:30:00+00:00,8,(),98.8406849691,
7330501bba71e5e6d29bca83f85ca40a,LineString,"((-73.9533895845, 40.6708985647), (-73.954652905, 40.6709817193), (-73.9549533124, 40.6709777141), (-73.9550820584, 40.6709897931), (-73.9559350009, 40.6711801962), (-73.9567906256, 40.6713545783), (-73.957219779, 40.6714457425), (-73.9576449091, 40.6715369702), (-73.9585836823, 40.6717300418), (-73.9587003584, 40.6717568696), (-73.9587607081, 40.6717689485), (-73.958900183, 40.6717971113), (-73.9610231514, 40.6722370349))",Rogers Ave,Washington Ave,2024-03-17 10:57:30+00:00,2024-03-17 11:35:00+00:00,6,(),663.136052262,420.0
9f4028b379f64271b01069388be107c5,LineString,"((-73.9754628236, 40.6744685853), (-73.9733398552, 40.6736344724), (-73.9729536171, 40.6734815834), (-73.9725190992, 40.6733152804), (-73.971578985, 40.672953176), (-73.9712826009, 40.6728364579), (-73.9711645837, 40.6727962804), (-73.9709406192, 40.6727466306))",4th Ave (Union St),Prospect Park (Union St),2024-03-17 10:56:30+00:00,2024-03-17 11:26:00+00:00,6,(),427.0987597369,178.0
db56a580ce63e6b27868f2d33b579c39,LineString,"((-74.016724586, 40.7065169701), (-74.0164912338, 40.7070735135), (-74.0164711173, 40.7071352101), (-74.0164657529, 40.7071674245), (-74.0164791639, 40.7071889008), (-74.0165971811, 40.7072425279), (-74.0171295996, 40.7074651688))",FDR Dr N / Battery Pl,Battery Pl,2024-03-17 10:55:30+00:00,2024-03-17 11:26:00+00:00,6,(),141.106910823,195.0
41a48b7b2a95c2be526704545f94e624,LineString,"((-73.9666289682, 40.7899591872), (-73.9670688505, 40.7901455695), (-73.9671680923, 40.7901871358), (-73.9689316447, 40.790935515))",Central Park W,Columbus Ave,2024-03-17 10:55:00+00:00,2024-03-17 11:26:00+00:00,6,(),222.1825032811,153.0
6b82b5f681147cfe6f9961c041fc6c09,LineString,"((-73.9225750263, 40.7532196044), (-73.9213157291, 40.7547551567))",36th Ave,35th Ave,2024-03-17 10:55:00+00:00,2024-03-17 11:26:00+00:00,6,(),201.0116024474,222.0
952f2fad88acec961b416503139330ca,LineString,"((-73.918850779, 40.6318952314), (-73.9189540441, 40.6318925598), (-73.9189942772, 40.6318885523), (-73.9192128773, 40.6317437098), (-73.9193416233, 40.6316578983), (-73.9195535178, 40.6315224063), (-73.9197654123, 40.6313869775), (-73.9204265768, 40.6309631964), (-73.9205338652, 40.6308934141), (-73.9211105401, 40.6305152399), (-73.921314388, 40.6303824809), (-73.9216939206, 40.6301383994), (-73.921968847, 40.629962701), (-73.9222236569, 40.6298004244), (-73.9227238889, 40.6294772059), (-73.9231396313, 40.6292063399), (-73.9235540326, 40.6289340732), (-73.9236666853, 40.6288603448), (-73.9240100081, 40.6286350239), (-73.9242728646, 40.6284647287), (-73.9243975873, 40.6283829207))",Ralph Ave (Flatlands Ave),Utica Ave (Flatlands Ave),2024-03-17 10:54:30+00:00,2024-03-17 11:26:00+00:00,6,(),612.0445490337,143.0
829b8f76c71c05d700d9320e5c28b2bc,LineString,"((-73.9930527504, 40.7011364508), (-73.9924157257, 40.7009567453), (-73.992124706, 40.7008762971), (-73.9914528127, 40.7006898551))",Hicks St,Henry St,2024-03-17 10:54:30+00:00,2024-03-17 11:26:00+00:00,6,(),143.7261229154,190.0
6db2e1dd487fe90669eea2ffe1602d3d,LineString,"((-73.897368967, 40.6626655622), (-73.8975754971, 40.6634956795), (-73.8977565462, 40.6641675991))",Riverdale Ave,Livonia Ave,2024-03-17 10:53:00+00:00,2024-03-17 11:26:00+00:00,6,(),170.1929669827,361.0
c8f283d5ab1bac72dbde2cd5fedd25cc,LineString,"((-73.9714086647, 40.6800811099), (-73.9711337383, 40.6808509422), (-73.970860153, 40.6816153627), (-73.9708051677, 40.6817468121), (-73.9706589873, 40.6820995251), (-73.9706402118, 40.6821491043), (-73.9706254597, 40.6822161633), (-73.9706214364, 40.6822912948), (-73.9706200953, 40.6823355346), (-73.9706911738, 40.682478996), (-73.9707394536, 40.6825715434), (-73.9707635934, 40.6826466745), (-73.97078371, 40.6827364884), (-73.9708024855, 40.6828571936), (-73.9708266254, 40.6829846362), (-73.9709191616, 40.6834835349), (-73.9709915812, 40.683867066), (-73.9710894818, 40.6843337962), (-73.9711860414, 40.6847964553), (-73.9712115223, 40.6849064151), (-73.9712302978, 40.6850204425))",Bergen St,Fulton St,2024-03-17 10:52:30+00:00,2024-03-17 11:32:00+00:00,6,(),563.3812006172,314.0
890c46fb7daf8d3697ca6ab830a57cb7,LineString,"((-74.1681044395, 40.5862655327), (-74.1683713193, 40.586293668))",Staten Island,Richmond Ave,2024-03-17 10:52:00+00:00,2024-03-17 11:26:00+00:00,6,(),22.7526273945,64.0
47e0524bb06c66e46acbdc5242e16c37,LineString,"((-73.9639132316, 40.6785173905), (-73.9636919494, 40.6775317199), (-73.9635243113, 40.6765513745), (-73.9633566732, 40.6756554983), (-73.9633365567, 40.6755535331), (-73.9632815714, 40.6752705851), (-73.9631394143, 40.6745651487), (-73.9629516597, 40.6735942318), (-73.9627974327, 40.6727814681))",Atlantic Ave (Washington Ave),Eastern Pkwy (Washington Ave),2024-03-17 10:51:30+00:00,2024-03-17 11:28:00+00:00,6,(),644.7566611713,290.0
24a62985ac601623294b3a5aa17f7fc0,LineString,"((-73.9574960465, 40.7079667435), (-73.9577092822, 40.7075952329), (-73.9579332466, 40.7072049762), (-73.9580606515, 40.7069796658), (-73.9587808247, 40.705710962), (-73.9591684039, 40.705027007), (-73.9593078787, 40.704788282), (-73.9594178493, 40.7046059176), (-73.9595251377, 40.7044060787), (-73.959927469, 40.7036952954))",Williamsburg Bridge/Exit 32 (I-278),Wythe Ave/Exit 31 (I-278),2024-03-17 10:47:30+00:00,2024-03-17 11:26:00+00:00,6,"('I-278 W',)",517.3091168597,71.0
7fd92f7646e57e35465460fc5ce810e9,LineString,"((-73.988543957, 40.6986178606), (-73.9885426159, 40.6986406741), (-73.9885332282, 40.6988780232), (-73.9885265226, 40.6990886181), (-73.9885251815, 40.6991569946), (-73.9885292049, 40.6992455154), (-73.9885332282, 40.6993138917), (-73.9885466392, 40.6993957399), (-73.9885680969, 40.6994681195), (-73.9885841901, 40.6995177493), (-73.9886029656, 40.6995647102), (-73.9886297877, 40.6996370897), (-73.9886633153, 40.6996921208), (-73.9887048895, 40.6997538243), (-73.9887518282, 40.6998114608), (-73.9887773092, 40.6998396118), (-73.9888081546, 40.6998731642), (-73.9888537521, 40.6999173924), (-73.9889047141, 40.6999656874), (-73.9889610405, 40.7000113135), (-73.9889878626, 40.7000313941), (-73.9890240724, 40.7000582105), (-73.98906967, 40.7000863614), (-73.9891380663, 40.7001293185), (-73.9891943927, 40.7001695431), (-73.9892587657, 40.7002151055), (-73.9893325265, 40.7002647348), (-73.9894210394, 40.7003318392), (-73.9894961412, 40.7003841373), (-73.9895471032, 40.7004162914), (-73.9896101351, 40.7004525125), (-73.9896785314, 40.7004967402), (-73.9897321756, 40.7005329612), (-73.9898823793, 40.7006482964), (-73.9899722333, 40.7007126679), (-73.9899869855, 40.7007234071))",Tillary St (Brooklyn Bridge Blvd),Brooklyn Bridge (Brooklyn Bridge Blvd),2024-03-17 10:46:30+00:00,2024-03-17 11:31:00+00:00,6,(),282.0969455615,327.0
dda0ae1fcb30c1f8f9d6ed447dc002f6,LineString,"((-73.9867656524, 40.7609336439), (-73.9848237331, 40.760112867))",8th Ave (W 48th St),7th Ave/Times Sq (W 48th St),2024-03-17 10:46:00+00:00,2024-03-17 11:27:00+00:00,6,(),187.2970674237,184.0
5e07856f1c6cf45d7e88f62f9453d104,LineString,"((-73.8978852923, 40.6756071856), (-73.8975057597, 40.6742526997))",Atlantic Ave,Liberty Ave,2024-03-17 10:45:30+00:00,2024-03-17 11:26:00+00:00,6,(),153.9753361153,201.0
0f9202088c875c26d72252a59e17a231,LineString,"((-73.7877081925, 40.6443594724), (-73.7878208453, 40.6443809053), (-73.7878865594, 40.6443969958), (-73.7879227693, 40.6444090797), (-73.7879616613, 40.6444278414), (-73.7879978711, 40.6444586869), (-73.7880287165, 40.6444936028), (-73.788047492, 40.6445364685), (-73.7880528564, 40.6445767267), (-73.7880448098, 40.6446156492), (-73.7880206699, 40.6446450955), (-73.7879898245, 40.6446705986), (-73.7879415447, 40.6446934306), (-73.7878999705, 40.6447067863), (-73.7876572306, 40.6447470444), (-73.787533849, 40.6447684771), (-73.7872025961, 40.6448355738), (-73.7870389814, 40.6448785029), (-73.7869397397, 40.6449039423), (-73.7868337924, 40.6449334521), (-73.7867761249, 40.644948207), (-73.7866353089, 40.6449871293), (-73.7865749592, 40.6450058908), (-73.7865374083, 40.6450152398), (-73.7864663298, 40.6450420784), (-73.786289304, 40.6451292719))",Van Wyck Expy S,Van Wyck Expy S,2024-03-17 10:44:00+00:00,2024-03-17 11:28:00+00:00,6,(),206.9915366385,65.0
be306c8f0422d512a0b232f128bf9f0e,LineString,"((-73.7932241554, 40.6447188701), (-73.7929425234, 40.6447376318), (-73.7925536031, 40.6447604637), (-73.7921566362, 40.6447846312), (-73.7919822926, 40.6447926447), (-73.7914874251, 40.6448154766), (-73.7913439269, 40.6448261612), (-73.7911575133, 40.6448355738), (-73.7910019452, 40.6448435872), (-73.7905620629, 40.6448476575), (-73.7903434629, 40.6448435872), (-73.7902790899, 40.6448409161), (-73.7901476616, 40.6448382449), (-73.789676934, 40.6448100707), (-73.7890573437, 40.6447725475), (-73.7889420087, 40.6447698763), (-73.78867647, 40.6447644704), (-73.7884954209, 40.6447684771), (-73.7883103485, 40.6447765542), (-73.7881145472, 40.6447899735), (-73.7879227693, 40.6448073996), (-73.7876746649, 40.6448395805), (-73.7875418956, 40.644855671), (-73.7873715753, 40.6448825096), (-73.7872186894, 40.6449093482), (-73.7870644624, 40.644938858), (-73.7868632967, 40.644983059), (-73.7868136758, 40.6449924716), (-73.7866634721, 40.6450273235), (-73.7866138513, 40.6450367361), (-73.7865615482, 40.645051491), (-73.786289304, 40.6451292719), (-73.786072045, 40.6451963045), (-73.7858011419, 40.6452915112), (-73.7855007345, 40.6454042072))",Service Rd (I-678),Beginning of Freeway (I-678),2024-03-17 10:43:00+00:00,2024-03-17 11:28:00+00:00,6,"('I-678 S',)",664.3133489841,79.0
3aefeafc859615f1a63479d660650e05,LineString,"((-73.943232059, 40.7507345428), (-73.9430979485, 40.7508833812), (-73.9427210982, 40.7512736358), (-73.9426151509, 40.75138901), (-73.9425963755, 40.7514131389), (-73.9425856466, 40.7514359343), (-73.9425749178, 40.751464127), (-73.9425655301, 40.7515137181), (-73.9425735767, 40.7515673729), (-73.9425856466, 40.7516008993), (-73.9425963755, 40.7516263615), (-73.9426097865, 40.751657221), (-73.9426258798, 40.7516894138), (-73.9426527019, 40.751725607), (-73.9426982994, 40.7517618001), (-73.9427264626, 40.7517792617), (-73.9427734013, 40.7518033904), (-73.9428713019, 40.7518476475), (-73.9439911242, 40.7523653333), (-73.9447045917, 40.7526617324), (-73.9448708887, 40.7527475152), (-73.9450841243, 40.752840092), (-73.9451256986, 40.7528561564), (-73.9452826078, 40.7529111436))",23rd St,Ed Koch Queensboro Brg W,2024-03-17 10:42:00+00:00,2024-03-17 11:28:00+00:00,6,(),387.168396323,220.0
72d8cb509130e947e5ec04d9b48cad43,LineString,"((-73.9828871782, 40.6998463477), (-73.982999831, 40.6998490167), (-73.9831366236, 40.6998463477), (-73.9832532997, 40.6998503511), (-73.983398139, 40.6998503511), (-73.9835362728, 40.6998503511), (-73.9836864765, 40.6998476822), (-73.9838635023, 40.6998516856), (-73.9842148717, 40.6998516856), (-73.9843677576, 40.6998516856), (-73.9844348128, 40.6998584215), (-73.9845984275, 40.6998731642), (-73.9846869404, 40.6998811711), (-73.9847848411, 40.6998905759), (-73.9848639662, 40.6998973118), (-73.9849967356, 40.6999241283), (-73.9851898546, 40.6999750923), (-73.9852099712, 40.6999804301), (-73.9853829737, 40.7000247218), (-73.9856149848, 40.7001038366), (-73.9858054216, 40.7001695431), (-73.985977083, 40.7002030318), (-73.9861246045, 40.7002205069), (-73.9862023885, 40.7002218414), (-73.9863069947, 40.7002205069), (-73.9863861199, 40.7002205069), (-73.9864826794, 40.700213771), (-73.9865577812, 40.7002084332), (-73.9866154487, 40.7002044298), (-73.9866865273, 40.700195025), (-73.9868018622, 40.7001816168), (-73.9868769641, 40.7001776134), (-73.9869306083, 40.7001802823))",Navy St (Sands St),Brooklyn Bridge/Jay St (Sands St),2024-03-17 10:39:00+00:00,2024-03-17 11:35:00+00:00,6,(),347.867496374,356.0
db5e154c8730146600a57c3d06b210bb,LineString,"((-73.9750135536, 40.6750976118), (-73.9725204403, 40.6741185655))",7th Ave,8th Ave,2024-03-17 10:37:00+00:00,2024-03-17 11:29:00+00:00,6,(),236.7639722319,302.0
0ff5388b4106f2a8b996b4c689bfe144,LineString,"((-73.9882931705, 40.7101044615), (-73.9882811005, 40.7101057958), (-73.9865618045, 40.7103042833), (-73.9861983652, 40.710345836), (-73.9858295615, 40.710388723), (-73.9848746951, 40.7104973697), (-73.9848290975, 40.7105027703), (-73.9847405846, 40.7105121101), (-73.9846145208, 40.7105282483), (-73.9843516643, 40.7105469914), (-73.9836194213, 40.710596613), (-73.9835322495, 40.7106020136), (-73.9832090433, 40.7106247594), (-73.9820650811, 40.7107065937), (-73.9820020492, 40.7107119307), (-73.9816426332, 40.7107320716))",Brooklyn Bridge/Exit 2 (FDR Dr),Montgomery St/Exit 3 (FDR Dr),2024-03-17 10:36:30+00:00,2024-03-17 11:32:00+00:00,6,(),565.1492992813,388.0
6a3d5c222a3c6c26ad04f3e63a6e2cdd,LineString,"((-73.9863861199, 40.7002205069), (-73.9864571984, 40.7001695431), (-73.9864719505, 40.7001601383), (-73.9865135248, 40.7001293185), (-73.9866208131, 40.7000863614), (-73.9867455359, 40.7000729532), (-73.9867884512, 40.7000702843), (-73.9868233199, 40.7000716187), (-73.9868742819, 40.7000729532), (-73.9871425028, 40.700082358), (-73.9873463507, 40.7000810235), (-73.9877634342, 40.7000796891), (-73.9878801103, 40.7000850269), (-73.9880464072, 40.7000917628), (-73.9883655901, 40.700105171), (-73.9886820908, 40.7001091744), (-73.9888483877, 40.7001185792), (-73.9888845975, 40.7001225826), (-73.9889194663, 40.7001252516), (-73.9890026147, 40.700153466), (-73.9891568418, 40.7002392529), (-73.9894465203, 40.7003975455), (-73.9895980651, 40.700487399), (-73.9897294934, 40.7005651788), (-73.9898823793, 40.7006482964))",Brooklyn Queens Expy,Brooklyn Brg / Adams St,2024-03-17 10:35:00+00:00,2024-03-17 11:34:00+00:00,6,(),319.1382683636,388.0
30e2dc87e2216f1f4e20e64527e22b99,LineString,"((-73.9896382983, 40.7014610379), (-73.989442497, 40.7014060082), (-73.9893673952, 40.7013885969), (-73.9893298442, 40.7013765234), (-73.9892829056, 40.7013604466), (-73.9892171915, 40.7013255605), (-73.9891715939, 40.7012987446), (-73.9891300197, 40.7012732631), (-73.9891018565, 40.7012531194), (-73.9890763755, 40.7012330392), (-73.9890401657, 40.7012035543), (-73.9889959092, 40.7011646648), (-73.9889570172, 40.7011217084), (-73.988903373, 40.7010465982), (-73.9888792331, 40.7010050397), (-73.9888631399, 40.7009674845), (-73.9888470466, 40.7009111834), (-73.9888282712, 40.7008239993), (-73.9888202245, 40.7007368151), (-73.9888215656, 40.7007113334), (-73.988825589, 40.7006536977), (-73.9888457055, 40.7005799214), (-73.9888738687, 40.7005235565), (-73.9889114196, 40.7004793287), (-73.9889570172, 40.7004444422), (-73.9890213902, 40.7004176259), (-73.9890897865, 40.7004002144), (-73.9891675706, 40.7003934785), (-73.9892265792, 40.700394813), (-73.9893325265, 40.7004162914), (-73.9894156749, 40.7004485091), (-73.9894572492, 40.700469924), (-73.9896275694, 40.7005611119), (-73.9897268112, 40.7006201457), (-73.9898367817, 40.7006885206), (-73.9899333413, 40.7007462198), (-73.9901814456, 40.7009272604), (-73.9904201622, 40.7010613406))",exit [28B],Brooklyn Brg,2024-03-17 10:31:30+00:00,2024-03-17 11:26:00+00:00,6,(),300.8557862892,132.0
93c07d5d7cfc66c875c43d3c0001633a,LineString,"((-73.9738494749, 40.6722356999), (-73.9735530908, 40.6725990797), (-73.973376065, 40.6728526052), (-73.9731628294, 40.6731690658), (-73.9729536171, 40.6734815834), (-73.9725204403, 40.6741185655), (-73.9720805581, 40.6747596101))",9th St (8th Ave),Flatbush Ave (8th Ave),2024-03-17 10:29:00+00:00,2024-03-17 11:30:00+00:00,6,(),317.9544678814,348.0
def3c0d012ecd2c4a30a4747530b7664,LineString,"((-74.0019938941, 40.7102492609), (-74.0020904536, 40.710365977), (-74.0025491114, 40.7107267346), (-74.0026604231, 40.7108139057), (-74.0028361077, 40.7109641041), (-74.002852201, 40.7109775101), (-74.0029125507, 40.7110311341), (-74.003121763, 40.7112296189), (-74.0031646783, 40.7112752373), (-74.0032089348, 40.7113235241), (-74.003250509, 40.7113704132), (-74.0032813544, 40.7114173657), (-74.0032934244, 40.7114401748), (-74.0033189054, 40.7115032017), (-74.0033215876, 40.7115206738), (-74.0033282931, 40.7115608915), (-74.0033215876, 40.7116145151), (-74.0033001299, 40.7116654702), (-74.0032666023, 40.7117110882), (-74.0032196636, 40.7117473031), (-74.0031646783, 40.7117767833), (-74.0031003053, 40.7117955896), (-74.0030345912, 40.711803595), (-74.0029635127, 40.7117995923), (-74.0028964574, 40.7117875207), (-74.0028374488, 40.7117633775), (-74.0027864869, 40.711732563), (-74.0027489359, 40.7116936161), (-74.0027274783, 40.7116614675), (-74.0027033384, 40.7116171836), (-74.0026818807, 40.7115434194), (-74.0026429887, 40.711413363), (-74.002633601, 40.7113865511), (-74.0025893445, 40.711287309), (-74.0025196071, 40.7111612548), (-74.0025035138, 40.7111371114), (-74.0024123187, 40.7109935846), (-74.0023211236, 40.7108876707), (-74.0022138353, 40.710776356), (-74.0020810659, 40.7106556379), (-74.0019067223, 40.7105027703), (-74.0014722045, 40.7101486829))",Brooklyn Brg,FDR Dr S,2024-03-17 10:25:00+00:00,2024-03-17 11:29:00+00:00,6,(),461.4962940558,294.0
31eec8bdbe707c2a32ebfc044f40e144,LineString,"((-73.9992258544, 40.6934130613), (-73.9991360004, 40.6936745788), (-73.9991132016, 40.6937402917), (-73.9990689452, 40.6938556386), (-73.9990179832, 40.6939763236), (-73.998964339, 40.6941077487), (-73.9988919194, 40.6942753979), (-73.9988530274, 40.6943598578), (-73.998796701, 40.6944980186), (-73.9987403746, 40.694645521), (-73.9986679549, 40.6948145034), (-73.9986411328, 40.6948694751), (-73.998604923, 40.6949419231), (-73.9985727365, 40.6950089693), (-73.9985325034, 40.6950988302), (-73.9984936113, 40.6951994309), (-73.9982253904, 40.6957680163), (-73.9979169364, 40.6963970325), (-73.9978525634, 40.6965257837), (-73.9978150125, 40.6966089062), (-73.9976862664, 40.6968878236), (-73.9975628848, 40.6971507255), (-73.9974395032, 40.6974095593), (-73.9972933228, 40.6977112872), (-73.9971444602, 40.6980237533), (-73.9969982798, 40.6983510245), (-73.996923178, 40.6984958495), (-73.9968266184, 40.6986822341), (-73.9967635865, 40.6988150479), (-73.9967287178, 40.6988928297), (-73.9965972896, 40.6991690685), (-73.9965919252, 40.699179808))",Atlantic Ave/Exit 27 (I-278),Brooklyn Bridge/Cadman Plz/Exit 28 (I-278),2024-03-17 10:22:00+00:00,2024-03-17 11:33:00+00:00,6,"('I-278 E',)",678.8752744545,68.0
df61e62845e5fe7043016dc943de7c91,LineString,"((-73.9537262018, 40.6651116956), (-73.9536846275, 40.6655395197), (-73.9535894091, 40.6664313993), (-73.9535505171, 40.6669007311), (-73.9535156484, 40.6673366181), (-73.9534244533, 40.6682217345), (-73.9534029956, 40.6686656234), (-73.9533962901, 40.6687206166), (-73.9533520336, 40.6691055041), (-73.953318506, 40.669454215), (-73.9532876606, 40.6697881748), (-73.9532715673, 40.669971906), (-73.953267544, 40.6700121488), (-73.9532635207, 40.6700711461), (-73.9532434042, 40.6702146339), (-73.9532246287, 40.6703447071), (-73.9531750078, 40.6708851507), (-73.953125387, 40.6714028305), (-73.953087836, 40.6717823624), (-73.9530422385, 40.672239705), (-73.9530113931, 40.672670217))",Empire Blvd (Rogers Ave),Bedford Ave/Bergen St (Rogers Ave),2024-03-17 10:19:30+00:00,2024-03-17 11:40:00+00:00,6,(),842.7058265222,586.0
a3444f4b8ab5b3d8c2a877f4dbbcb3b6,LineString,"((-73.9581344123, 40.6475017045), (-73.9581464822, 40.6477725599))",Avenue J (Flatbush Ave),Linden Blvd (Flatbush Ave),2024-03-17 10:18:30+00:00,,9,(),30.1349578398,
35a1646616b1ff22711484dedc864ecb,LineString,"((-73.9899762566, 40.7007153368), (-73.9900272186, 40.7007515577), (-73.9901948567, 40.7008843673), (-73.9904201622, 40.7010613406), (-73.9905864592, 40.7011954841), (-73.9906843598, 40.7012692598), (-73.9907447095, 40.7013148214), (-73.9910558457, 40.7015830436), (-73.9911309476, 40.7016420765), (-73.9911644752, 40.7016688923), (-73.991212755, 40.7017064471), (-73.9912637169, 40.7017386006), (-73.9913347955, 40.7017989677), (-73.9914648826, 40.7019035617), (-73.9917626078, 40.702135625), (-73.9919597502, 40.7022885118), (-73.9921314116, 40.7024225893), (-73.9922440643, 40.7025084368), (-73.9923781748, 40.7026130297), (-73.9925686116, 40.7027739854), (-73.9927617307, 40.7029255363), (-73.9930500681, 40.7031534658), (-73.9932606216, 40.7033198213), (-73.9937125738, 40.7036845567), (-73.9939445849, 40.7038696559), (-73.9942235346, 40.704093579), (-73.9943643506, 40.7042129746), (-73.9944421346, 40.7042760083), (-73.9945024843, 40.7043243002), (-73.9952494795, 40.704900941), (-73.9954573507, 40.7050712953), (-73.9960715766, 40.7055674871), (-73.9961735005, 40.7056479296), (-73.9965275521, 40.705929605), (-73.9967300589, 40.7060918235), (-73.9968199129, 40.7061642593), (-73.9970090087, 40.7063144682), (-73.9986800249, 40.7076408538), (-73.9991132016, 40.7079788158), (-73.9992043967, 40.7080579212), (-73.9992660875, 40.7081115475), (-73.9992996152, 40.7081356921), (-73.9993250961, 40.7081544995), (-73.999374717, 40.7081866498), (-73.9994444544, 40.7082523484), (-73.9994967575, 40.7082953002), (-73.9996134336, 40.7083824745), (-73.9998092349, 40.7085540907), (-73.9998481269, 40.7085930394), (-73.9999057944, 40.7086345932), (-73.9999996717, 40.7087016256), (-74.00011903, 40.7087928658), (-74.0002021785, 40.7088544973), (-74.000285327, 40.7089135237), (-74.0006313319, 40.7091831131), (-74.0010980363, 40.7095518828), (-74.0012629922, 40.7096873434), (-74.001402467, 40.7098040605), (-74.0015164609, 40.7098898351), (-74.0016385014, 40.7099770073), (-74.0019938941, 40.7102492609), (-74.0023466046, 40.7105335853), (-74.0026429887, 40.7107709555), (-74.0030050869, 40.7110606146), (-74.0030654366, 40.7111035646), (-74.003172725, 40.7111867325), (-74.0032330747, 40.7112390222), (-74.0032800133, 40.7112779058), (-74.0033510919, 40.7113342616), (-74.003391325, 40.7113664104), (-74.0035375054, 40.7114844588), (-74.0037158723, 40.71165073), (-74.0038566883, 40.7117486374), (-74.0038902159, 40.7117794518), (-74.0039720233, 40.7118438761), (-74.0040042098, 40.711872022), (-74.0041074748, 40.71194712), (-74.0042348797, 40.7120382922), (-74.0043596025, 40.7121402652), (-74.0043931301, 40.7121750821), (-74.0044414098, 40.712239506), (-74.0044776197, 40.7123065348), (-74.0044977362, 40.7123776297), (-74.0045004184, 40.7124031069), (-74.0045044418, 40.712448661), (-74.004495054, 40.712515753), (-74.0044789608, 40.7125627048), (-74.0044682319, 40.7125908504), (-74.0044575031, 40.7126109907), (-74.00441727, 40.7126914247), (-74.0044038589, 40.7127182361))",Adams St/Brooklyn Bridge Blvd (Brooklyn Bridge),Centre St (Brooklyn Bridge),2024-03-17 10:16:00+00:00,2024-03-17 11:38:00+00:00,6,(),1825.0723149787,787.0
b9f8fa07d6eb7d37fdaa7b9cee308662,LineString,"((-73.978354245, 40.6878756404), (-73.9783891137, 40.6882618792), (-73.9784414167, 40.6886441116), (-73.9785849149, 40.6896056572), (-73.9786010082, 40.6897129397), (-73.9785661395, 40.6897652462), (-73.9785634573, 40.6898470425), (-73.978586256, 40.6899905513), (-73.9787123199, 40.6906866089), (-73.9788008328, 40.6911868482), (-73.9788129027, 40.6912538982), (-73.9789000745, 40.6919324653), (-73.9789362843, 40.6921832481), (-73.9790234561, 40.6927800767), (-73.9790341849, 40.6928564674), (-73.9791267212, 40.6934827783))",Flatbush Ave (Ashland Pl),Myrtle Ave (Navy St),2024-03-17 10:15:30+00:00,2024-03-17 11:35:00+00:00,6,(),628.0992217022,641.0
